P_J422_code,F_PU6,F_PU11,S_PU6,S_PU11,F_PU7,ATT_FLAG
1,0.0,0.0,0.0,0.0,50.42316818,0
1,0.0,0.0,0.0,0.0,50.55565262,0
1,0.0,0.0,0.0,0.0,49.47096252,0
1,0.0,0.0,0.0,0.0,49.80241013,0
1,0.0,0.0,0.0,0.0,49.90392303,0
1,0.0,0.0,0.0,0.0,49.83212279999999,0
1,0.0,0.0,0.0,0.0,49.66046143,0
1,0.0,0.0,0.0,0.0,49.47642899,0
1,0.0,0.0,0.0,0.0,49.694015500000006,0
1,0.0,0.0,0.0,0.0,49.61071777,0
1,0.0,0.0,0.0,0.0,49.76706696,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.60518646,0
1,0.0,0.0,0.0,0.0,50.70991135,0
1,0.0,0.0,0.0,0.0,50.82350159,0
1,0.0,0.0,0.0,0.0,50.62824249,0
1,0.0,0.0,0.0,0.0,50.45041275,0
1,0.0,0.0,0.0,0.0,48.81958771,0
1,0.0,0.0,0.0,0.0,49.05651855,0
1,0.0,0.0,0.0,0.0,48.27569199,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.34223175,0
1,0.0,0.0,0.0,0.0,48.75868225,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.95524216,0
1,0.0,0.0,0.0,0.0,49.27630234,0
1,0.0,0.0,0.0,0.0,47.71606827,0
1,0.0,0.0,0.0,0.0,47.94052505,0
1,0.0,0.0,0.0,0.0,46.98138428,0
1,0.0,0.0,0.0,0.0,48.83575439,0
1,0.0,0.0,0.0,0.0,48.34949493,0
1,0.0,0.0,0.0,0.0,48.66057205,0
1,0.0,0.0,0.0,0.0,48.80775070000001,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.61166763,0
1,0.0,0.0,0.0,0.0,50.77993774,0
1,0.0,0.0,0.0,0.0,50.43169022,0
1,0.0,0.0,0.0,0.0,50.3107338,0
1,0.0,0.0,0.0,0.0,50.09012222,0
1,0.0,0.0,0.0,0.0,49.42486191,0
1,0.0,0.0,0.0,0.0,48.62675476,0
1,0.0,0.0,0.0,0.0,48.05160522,0
1,0.0,0.0,0.0,0.0,47.99386978,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.87483215,0
1,0.0,0.0,0.0,0.0,49.52841568,0
1,0.0,0.0,0.0,0.0,50.01452255,0
1,0.0,0.0,0.0,0.0,50.54372787,0
1,0.0,0.0,0.0,0.0,50.35006714,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,47.84930801,0
1,0.0,0.0,0.0,0.0,48.32502365,0
1,0.0,0.0,0.0,0.0,47.76622772,0
1,0.0,0.0,0.0,0.0,47.34790421,0
1,0.0,0.0,0.0,0.0,48.04317856,0
1,0.0,0.0,0.0,0.0,47.67580795,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.33860397,0
1,0.0,0.0,0.0,0.0,50.5056839,0
1,0.0,0.0,0.0,0.0,50.05002975,0
1,0.0,0.0,0.0,0.0,50.05530167,0
1,0.0,0.0,0.0,0.0,49.43847656,0
1,0.0,0.0,0.0,0.0,48.75635910000001,0
1,0.0,0.0,0.0,0.0,48.44159317,0
1,0.0,0.0,0.0,0.0,48.78600693,0
1,0.0,0.0,0.0,0.0,47.86024857,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.87139893,0
1,0.0,0.0,0.0,0.0,49.75452042,0
1,0.0,0.0,0.0,0.0,50.47690201,0
1,0.0,0.0,0.0,0.0,50.71256256,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.84242249,0
1,0.0,0.0,0.0,0.0,48.68221664,0
1,0.0,0.0,0.0,0.0,48.05253983,0
1,0.0,0.0,0.0,0.0,47.51055145,0
1,0.0,0.0,0.0,0.0,47.29864502,0
1,0.0,0.0,0.0,0.0,47.95599747,0
1,0.0,0.0,0.0,0.0,47.77816391,0
1,0.0,0.0,0.0,0.0,48.75773621,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.02438354,0
1,0.0,0.0,0.0,0.0,50.54240799,0
1,0.0,0.0,0.0,0.0,50.42964554,0
1,0.0,0.0,0.0,0.0,50.14372635,0
1,0.0,0.0,0.0,0.0,49.10089493,0
1,0.0,0.0,0.0,0.0,48.3354454,0
1,0.0,0.0,0.0,0.0,48.12392426,0
1,0.0,0.0,0.0,0.0,47.73317337,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.24081039,0
1,0.0,0.0,0.0,0.0,49.78652191,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.32022858,0
1,0.0,0.0,0.0,0.0,50.15710068,0
1,0.0,0.0,0.0,0.0,48.29619598,0
1,0.0,0.0,0.0,0.0,48.43785095,0
1,0.0,0.0,0.0,0.0,47.79284668,0
1,0.0,0.0,0.0,0.0,47.79674149,0
1,0.0,0.0,0.0,0.0,47.6525116,0
1,0.0,0.0,0.0,0.0,49.72603226,0
1,0.0,0.0,0.0,0.0,50.47434235,0
1,0.0,0.0,0.0,0.0,50.4982872,0
1,0.0,0.0,0.0,0.0,50.5818367,0
1,0.0,0.0,0.0,0.0,50.47289276,0
1,0.0,0.0,0.0,0.0,51.03840256,0
1,0.0,0.0,0.0,0.0,49.9923172,0
1,0.0,0.0,0.0,0.0,50.0980835,0
1,0.0,0.0,0.0,0.0,48.74567413,0
1,0.0,0.0,0.0,0.0,48.97563171,0
1,0.0,0.0,0.0,0.0,48.21754074,0
1,0.0,0.0,0.0,0.0,47.80447006,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.02476501,0
1,0.0,0.0,0.0,0.0,49.43225098,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.15918350000001,0
1,0.0,0.0,0.0,0.0,49.82999802,0
1,0.0,0.0,0.0,0.0,47.63254547,0
1,0.0,0.0,0.0,0.0,48.20314407,0
1,0.0,0.0,0.0,0.0,47.0752449,0
1,0.0,0.0,0.0,0.0,47.06452179,0
1,0.0,0.0,0.0,0.0,48.38578033,0
1,0.0,0.0,0.0,0.0,48.70747375,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.73121643,0
1,0.0,0.0,0.0,0.0,50.23482132,0
1,0.0,0.0,0.0,0.0,50.53241348,0
1,0.0,0.0,0.0,0.0,50.55318451,0
1,0.0,0.0,0.0,0.0,50.08065033,0
1,0.0,0.0,0.0,0.0,48.38042068,0
1,0.0,0.0,0.0,0.0,49.25317383,0
1,0.0,0.0,0.0,0.0,48.76658249,0
1,0.0,0.0,0.0,0.0,47.62720108,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.02242279,0
1,0.0,0.0,0.0,0.0,49.57074356,0
1,0.0,0.0,0.0,0.0,49.68386078,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,51.33492279,0
1,0.0,0.0,0.0,0.0,50.45024872,0
1,0.0,0.0,0.0,0.0,50.92139816,0
1,0.0,0.0,0.0,0.0,50.40110779,0
1,0.0,0.0,0.0,0.0,49.99462509,0
1,0.0,0.0,0.0,0.0,50.4624939,0
1,0.0,0.0,0.0,0.0,50.04075623,0
1,0.0,0.0,0.0,0.0,50.28822708,0
1,0.0,0.0,0.0,0.0,50.24378204,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.65770721,0
1,0.0,0.0,0.0,0.0,49.29998398,0
1,0.0,0.0,0.0,0.0,48.6037178,0
1,0.0,0.0,0.0,0.0,47.83350754,0
1,0.0,0.0,0.0,0.0,46.94264603,0
1,0.0,0.0,0.0,0.0,46.40235138,0
1,0.0,0.0,0.0,0.0,47.64906311,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.08047867,0
1,0.0,0.0,0.0,0.0,49.33379364,0
1,0.0,0.0,0.0,0.0,50.5014801,0
1,0.0,0.0,0.0,0.0,50.10545731,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.4630928,0
1,0.0,0.0,0.0,0.0,49.89505005,0
1,0.0,0.0,0.0,0.0,50.44672012,0
1,0.0,0.0,0.0,0.0,50.31834412,0
1,0.0,0.0,0.0,0.0,49.44063568,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.85664749,0
1,0.0,0.0,0.0,0.0,49.82148361,0
1,0.0,0.0,0.0,0.0,49.8236351,0
1,0.0,0.0,0.0,0.0,49.777565,0
1,0.0,0.0,0.0,0.0,48.44870377,0
1,0.0,0.0,0.0,0.0,48.00754547,0
1,0.0,0.0,0.0,0.0,47.17511749,0
1,0.0,0.0,0.0,0.0,49.27558899,0
1,0.0,0.0,0.0,0.0,48.25635529,0
1,0.0,0.0,0.0,0.0,48.27505875,0
1,0.0,0.0,0.0,0.0,47.3365593,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.71007538,0
1,0.0,0.0,0.0,0.0,49.47669601,0
1,0.0,0.0,0.0,0.0,50.13137817,0
1,0.0,0.0,0.0,0.0,49.6438179,0
1,0.0,0.0,0.0,0.0,49.51239777,0
1,0.0,0.0,0.0,0.0,48.49155045,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.81501389,0
1,0.0,0.0,0.0,0.0,50.46560287,0
1,0.0,0.0,0.0,0.0,50.16200638,0
1,0.0,0.0,0.0,0.0,50.18455887,0
1,0.0,0.0,0.0,0.0,50.34856796,0
1,0.0,0.0,0.0,0.0,50.80397415,0
1,0.0,0.0,0.0,0.0,50.83133698,0
1,0.0,0.0,0.0,0.0,50.67969513,0
1,0.0,0.0,0.0,0.0,50.31376266,0
1,0.0,0.0,0.0,0.0,50.24155807,0
1,0.0,0.0,0.0,0.0,50.12236404,0
1,0.0,0.0,0.0,0.0,49.85982895,0
1,0.0,0.0,0.0,0.0,49.30035019,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.45199585,0
1,0.0,0.0,0.0,0.0,48.67363358,0
1,0.0,0.0,0.0,0.0,49.23846436,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.14920807,0
1,0.0,0.0,0.0,0.0,48.13986588,0
1,0.0,0.0,0.0,0.0,47.9487915,0
1,0.0,0.0,0.0,0.0,47.16304016,0
1,0.0,0.0,0.0,0.0,46.99293137,0
1,0.0,0.0,0.0,0.0,48.62281418,0
1,0.0,0.0,0.0,0.0,48.34597015,0
1,0.0,0.0,0.0,0.0,48.5825119,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.16907883,0
1,0.0,0.0,0.0,0.0,50.27835464,0
1,0.0,0.0,0.0,0.0,50.59741211,0
1,0.0,0.0,0.0,0.0,49.87106705,0
1,0.0,0.0,0.0,0.0,50.04854965,0
1,0.0,0.0,0.0,0.0,49.52089691,0
1,0.0,0.0,0.0,0.0,48.40763855,0
1,0.0,0.0,0.0,0.0,48.46487045,0
1,0.0,0.0,0.0,0.0,48.53517532,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.6875,0
1,0.0,0.0,0.0,0.0,49.66673279,0
1,0.0,0.0,0.0,0.0,50.11872482,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.50357056,0
1,0.0,0.0,0.0,0.0,48.30266571,0
1,0.0,0.0,0.0,0.0,48.55945587,0
1,0.0,0.0,0.0,0.0,47.80690002,0
1,0.0,0.0,0.0,0.0,47.18628311,0
1,0.0,0.0,0.0,0.0,46.99424362,0
1,0.0,0.0,0.0,0.0,49.31395721,0
1,0.0,0.0,0.0,0.0,49.42530823,0
1,0.0,0.0,0.0,0.0,48.98716736,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.45901489,0
1,0.0,0.0,0.0,0.0,51.01610184,0
1,0.0,0.0,0.0,0.0,50.84117126,0
1,0.0,0.0,0.0,0.0,50.51118851,0
1,0.0,0.0,0.0,0.0,49.90654755,0
1,0.0,0.0,0.0,0.0,48.99909210000001,0
1,0.0,0.0,0.0,0.0,48.60107422,0
1,0.0,0.0,0.0,0.0,48.54853821,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.70002365,0
1,0.0,0.0,0.0,0.0,48.57579422,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.77371979,0
1,0.0,0.0,0.0,0.0,49.73353195,0
1,0.0,0.0,0.0,0.0,49.59584045,0
1,0.0,0.0,0.0,0.0,48.28157043,0
1,0.0,0.0,0.0,0.0,47.92495346,0
1,0.0,0.0,0.0,0.0,47.29818344,0
1,0.0,0.0,0.0,0.0,49.17462921,0
1,0.0,0.0,0.0,0.0,49.05251312,0
1,0.0,0.0,0.0,0.0,49.64790726,0
1,0.0,0.0,0.0,0.0,49.75977707,0
1,0.0,0.0,0.0,0.0,49.93104935,0
1,0.0,0.0,0.0,0.0,50.02946472,0
1,0.0,0.0,0.0,0.0,50.05521011,0
1,0.0,0.0,0.0,0.0,49.95884323,0
1,0.0,0.0,0.0,0.0,49.4941864,0
1,0.0,0.0,0.0,0.0,49.37552643,0
1,0.0,0.0,0.0,0.0,49.11793518,0
1,0.0,0.0,0.0,0.0,47.96468735,0
1,0.0,0.0,0.0,0.0,47.68957138,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.95112991,0
1,0.0,0.0,0.0,0.0,49.42338943,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,51.43989563,0
1,0.0,0.0,0.0,0.0,50.58890915,0
1,0.0,0.0,0.0,0.0,48.30183411,0
1,0.0,0.0,0.0,0.0,50.5509758,0
1,0.0,0.0,0.0,0.0,50.44481277,0
1,0.0,0.0,0.0,0.0,49.92045593,0
1,0.0,0.0,0.0,0.0,50.0248642,0
1,0.0,0.0,0.0,0.0,50.0241127,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.30168533,0
1,0.0,0.0,0.0,0.0,50.11989212,0
1,0.0,0.0,0.0,0.0,49.77038193,0
1,0.0,0.0,0.0,0.0,48.7276268,0
1,0.0,0.0,0.0,0.0,48.1034584,0
1,0.0,0.0,0.0,0.0,47.7593956,0
1,0.0,0.0,0.0,0.0,46.55360031,0
1,0.0,0.0,0.0,0.0,47.9121933,0
1,0.0,0.0,0.0,0.0,48.02102661,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.42634583,0
1,0.0,0.0,0.0,0.0,49.60885239,0
1,0.0,0.0,0.0,0.0,50.38988876,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.94813156,0
1,0.0,0.0,0.0,0.0,49.94140625,0
1,0.0,0.0,0.0,0.0,49.61083984,0
1,0.0,0.0,0.0,0.0,50.46581268,0
1,0.0,0.0,0.0,0.0,50.08875275,0
1,0.0,0.0,0.0,0.0,49.31516647,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.17835236,0
1,0.0,0.0,0.0,0.0,49.61098099,0
1,0.0,0.0,0.0,0.0,50.07537842,0
1,0.0,0.0,0.0,0.0,49.85254669,0
1,0.0,0.0,0.0,0.0,49.86009216,0
1,0.0,0.0,0.0,0.0,48.12644196,0
1,0.0,0.0,0.0,0.0,48.10024643,0
1,0.0,0.0,0.0,0.0,49.27930832,0
1,0.0,0.0,0.0,0.0,48.85456848,0
1,0.0,0.0,0.0,0.0,48.18769455,0
1,0.0,0.0,0.0,0.0,48.08852386,0
1,0.0,0.0,0.0,0.0,47.45522308,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.68426895,0
1,0.0,0.0,0.0,0.0,49.09334564,0
1,0.0,0.0,0.0,0.0,49.98439026,0
1,0.0,0.0,0.0,0.0,49.86999893,0
1,0.0,0.0,0.0,0.0,49.70037842,0
1,0.0,0.0,0.0,0.0,49.75643158,0
1,0.0,0.0,0.0,0.0,49.04792786,0
1,0.0,0.0,0.0,0.0,49.207798,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.3417778,0
1,0.0,0.0,0.0,0.0,49.91263199,0
1,0.0,0.0,0.0,0.0,50.35882568,0
1,0.0,0.0,0.0,0.0,50.23685074,0
1,0.0,0.0,0.0,0.0,50.48123932,0
1,0.0,0.0,0.0,0.0,50.75764084,0
1,0.0,0.0,0.0,0.0,50.18771744,0
1,0.0,0.0,0.0,0.0,50.09009552,0
1,0.0,0.0,0.0,0.0,49.6141777,0
1,0.0,0.0,0.0,0.0,49.77262115,0
1,0.0,0.0,0.0,0.0,48.53799438,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.88330841,0
1,0.0,0.0,0.0,0.0,48.88690186,0
1,0.0,0.0,0.0,0.0,48.29648972,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.42169952,0
1,0.0,0.0,0.0,0.0,50.1450882,0
1,0.0,0.0,0.0,0.0,47.99195862,0
1,0.0,0.0,0.0,0.0,48.07716751,0
1,0.0,0.0,0.0,0.0,47.04069901,0
1,0.0,0.0,0.0,0.0,47.32642365,0
1,0.0,0.0,0.0,0.0,48.45486832,0
1,0.0,0.0,0.0,0.0,48.76351929,0
1,0.0,0.0,0.0,0.0,49.00223541,0
1,0.0,0.0,0.0,0.0,49.01971054,0
1,0.0,0.0,0.0,0.0,48.29211426,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.47708511,0
1,0.0,0.0,0.0,0.0,50.16481018,0
1,0.0,0.0,0.0,0.0,50.03530884,0
1,0.0,0.0,0.0,0.0,49.23704529,0
1,0.0,0.0,0.0,0.0,48.89770889,0
1,0.0,0.0,0.0,0.0,48.35000992,0
1,0.0,0.0,0.0,0.0,48.25809479,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.81423569,0
1,0.0,0.0,0.0,0.0,50.27096939,0
1,0.0,0.0,0.0,0.0,50.67253113,0
1,0.0,0.0,0.0,0.0,50.65404892,0
1,0.0,0.0,0.0,0.0,50.69234467,0
1,0.0,0.0,0.0,0.0,49.2517128,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.54434586,0
1,0.0,0.0,0.0,0.0,48.10393524,0
1,0.0,0.0,0.0,0.0,47.85769653,0
1,0.0,0.0,0.0,0.0,47.53820801,0
1,0.0,0.0,0.0,0.0,48.43374634,0
1,0.0,0.0,0.0,0.0,48.35861588,0
1,0.0,0.0,0.0,0.0,47.80013275,0
1,0.0,0.0,0.0,0.0,49.18698502,0
1,0.0,0.0,0.0,0.0,49.16618347,0
1,0.0,0.0,0.0,0.0,49.64481354,0
1,0.0,0.0,0.0,0.0,48.56809616,0
1,0.0,0.0,0.0,0.0,47.96392822,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.33393478,0
1,0.0,0.0,0.0,0.0,47.68018341,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.05955124,0
1,0.0,0.0,0.0,0.0,49.06692505,0
1,0.0,0.0,0.0,0.0,49.53384781,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.27590942,0
1,0.0,0.0,0.0,0.0,50.12041473,0
1,0.0,0.0,0.0,0.0,49.81980515,0
1,0.0,0.0,0.0,0.0,49.64904022,0
1,0.0,0.0,0.0,0.0,49.59117508,0
1,0.0,0.0,0.0,0.0,50.23799133,0
1,0.0,0.0,0.0,0.0,50.0149765,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.75513458,0
1,0.0,0.0,0.0,0.0,51.1121254,0
1,0.0,0.0,0.0,0.0,51.5656395,0
1,0.0,0.0,0.0,0.0,51.36277008,0
1,0.0,0.0,0.0,0.0,51.03099442,0
1,0.0,0.0,0.0,0.0,49.40537643,0
1,0.0,0.0,0.0,0.0,49.08306503,0
1,0.0,0.0,0.0,0.0,48.78489304,0
1,0.0,0.0,0.0,0.0,48.36717606,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.24036789,0
1,0.0,0.0,0.0,0.0,48.52685165,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.93087387,0
1,0.0,0.0,0.0,0.0,49.70541382,0
1,0.0,0.0,0.0,0.0,49.5245285,0
1,0.0,0.0,0.0,0.0,48.16977692,0
1,0.0,0.0,0.0,0.0,47.94290924,0
1,0.0,0.0,0.0,0.0,47.28623199,0
1,0.0,0.0,0.0,0.0,49.33864975,0
1,0.0,0.0,0.0,0.0,49.429142,0
1,0.0,0.0,0.0,0.0,50.19084549,0
1,0.0,0.0,0.0,0.0,50.09880066,0
1,0.0,0.0,0.0,0.0,50.26048660000001,0
1,0.0,0.0,0.0,0.0,50.01715088,0
1,0.0,0.0,0.0,0.0,50.05304718,0
1,0.0,0.0,0.0,0.0,49.75823975,0
1,0.0,0.0,0.0,0.0,49.69780731,0
1,0.0,0.0,0.0,0.0,49.60377884,0
1,0.0,0.0,0.0,0.0,48.91972351,0
1,0.0,0.0,0.0,0.0,48.46074295,0
1,0.0,0.0,0.0,0.0,48.48742294,0
1,0.0,0.0,0.0,0.0,47.57173157,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.04548264,0
1,0.0,0.0,0.0,0.0,51.08321762,0
1,0.0,0.0,0.0,0.0,51.10970306,0
1,0.0,0.0,0.0,0.0,51.22649384,0
1,0.0,0.0,0.0,0.0,50.74956894,0
1,0.0,0.0,0.0,0.0,49.44768524,0
1,0.0,0.0,0.0,0.0,50.52990723,0
1,0.0,0.0,0.0,0.0,50.20376968,0
1,0.0,0.0,0.0,0.0,49.73385239,0
1,0.0,0.0,0.0,0.0,50.53251266,0
1,0.0,0.0,0.0,0.0,49.86552048,0
1,0.0,0.0,0.0,0.0,50.03448868,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.41589355,0
1,0.0,0.0,0.0,0.0,50.58108139,0
1,0.0,0.0,0.0,0.0,49.05535507,0
1,0.0,0.0,0.0,0.0,48.532547,0
1,0.0,0.0,0.0,0.0,47.80578232,0
1,0.0,0.0,0.0,0.0,47.50111008,0
1,0.0,0.0,0.0,0.0,48.45221710000001,0
1,0.0,0.0,0.0,0.0,48.3548584,0
1,0.0,0.0,0.0,0.0,47.69317245,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.48386383,0
1,0.0,0.0,0.0,0.0,50.52112579,0
1,0.0,0.0,0.0,0.0,50.97581482,0
1,0.0,0.0,0.0,0.0,50.49147797,0
1,0.0,0.0,0.0,0.0,50.13648605,0
1,0.0,0.0,0.0,0.0,50.51085281,0
1,0.0,0.0,0.0,0.0,48.64117813,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.6873436,0
1,0.0,0.0,0.0,0.0,49.20876694,0
1,0.0,0.0,0.0,0.0,49.55168152,0
1,0.0,0.0,0.0,0.0,49.51084137,0
1,0.0,0.0,0.0,0.0,49.24409485,0
1,0.0,0.0,0.0,0.0,47.6554985,0
1,0.0,0.0,0.0,0.0,47.63710022,0
1,0.0,0.0,0.0,0.0,47.39117432,0
1,0.0,0.0,0.0,0.0,49.10051727,0
1,0.0,0.0,0.0,0.0,48.76732635,0
1,0.0,0.0,0.0,0.0,47.79516602,0
1,0.0,0.0,0.0,0.0,47.71339035,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.5139122,0
1,0.0,0.0,0.0,0.0,49.39878082,0
1,0.0,0.0,0.0,0.0,49.8866539,0
1,0.0,0.0,0.0,0.0,49.4770813,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.7571373,0
1,0.0,0.0,0.0,0.0,50.41036987,0
1,0.0,0.0,0.0,0.0,50.05688477,0
1,0.0,0.0,0.0,0.0,49.34600067,0
1,0.0,0.0,0.0,0.0,49.86193466,0
1,0.0,0.0,0.0,0.0,49.93758392,0
1,0.0,0.0,0.0,0.0,49.7207756,0
1,0.0,0.0,0.0,0.0,49.54769135,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.9084053,0
1,0.0,0.0,0.0,0.0,50.94087982,0
1,0.0,0.0,0.0,0.0,50.72722244,0
1,0.0,0.0,0.0,0.0,50.94147873,0
1,0.0,0.0,0.0,0.0,50.41543198,0
1,0.0,0.0,0.0,0.0,48.52753067,0
1,0.0,0.0,0.0,0.0,49.45956421,0
1,0.0,0.0,0.0,0.0,48.80472183,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,48.32798767,0
1,0.0,0.0,0.0,0.0,48.93460464,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,49.72253799,0
1,0.0,0.0,0.0,0.0,47.99354935,0
1,0.0,0.0,0.0,0.0,47.02657318,0
1,0.0,0.0,0.0,0.0,47.40174866,0
1,0.0,0.0,0.0,0.0,47.22377014,0
1,0.0,0.0,0.0,0.0,48.94250870000001,0
1,0.0,0.0,0.0,0.0,49.51908875,0
1,0.0,0.0,0.0,0.0,49.1115036,0
1,0.0,0.0,0.0,0.0,49.61951828,0
1,0.0,0.0,0.0,0.0,0.0,0
1,0.0,0.0,0.0,0.0,50.17459869,0
1,0.0,0.0,0.0,0.0,50.33801651,0
1,0.0,0.0,0.0,0.0,50.82922363,0
1,0.0,0.0,0.0,0.0,50.58853149,0
