adc,adcs,add,addcc,addcs,addeq,addge,addgt,addhi,addle,addls,addlt,addne,adds,adr,and,andcc,andcs,andeq,andge,andhi,andle,andls,andlt,andne,andnes,ands,bcc,bcs,beq,bge,bgt,bhi,bic,biccc,biceq,bichi,bicne,bics,bl,ble,bleq,blgt,blhi,blls,blne,bls,blt,bmi,bne,bpl,bx,bxcc,bxcs,bxeq,bxge,bxgt,bxhi,bxle,bxls,bxlt,bxne,cmn,cmneq,cmnmi,cmnne,cmp,cmpcc,cmpcs,cmpeq,cmphi,cmpls,cmplt,cmpne,cmppl,eor,eoreq,eorne,ldc,ldmccfd,ldmda,ldmdb,ldmed,ldmeqfd,ldmfd,ldmgefd,ldmgeia,ldmgtfd,ldmhifd,ldmia,ldmib,ldmlefd,ldmnefd,ldr,ldrb,ldrcc,ldrccb,ldrcs,ldreq,ldreqb,ldreqh,ldrge,ldrgeb,ldrgt,ldrgtb,ldrh,ldrhi,ldrle,ldrleb,ldrls,ldrlsb,ldrlt,ldrltb,ldrne,ldrneb,ldrneh,ldrsb,ldrsh,mcr,mla,mlaeq,mlane,mov,movcc,movcs,moveq,moveqs,movge,movgt,movhi,movle,movls,movlt,movmi,movne,movnes,movpl,movs,mrc,mul,mvn,mvncc,mvneqs,mvnlt,mvnnes,mvns,nop,orr,orrcs,orreq,orreqs,orrge,orrgt,orrhi,orrle,orrlt,orrne,orrnes,orrs,rsb,rsbcs,rsbcss,rsbge,rsbgt,rsbgts,rsbhi,rsble,rsbls,rsblt,rsbmi,rsbne,rsbs,rsc,rscs,sbc,sbcs,smull,stc,stmda,stmdb,stmea,stmfa,stmfd,stmgeia,stmia,stmib,stmneia,str,strb,strcc,strccb,strcs,streq,streqb,streqh,strge,strgeb,strgt,strgtb,strh,strhi,strhib,strle,strleb,strls,strlsb,strlt,strltb,strne,strneb,strneh,sub,subcc,subcs,subcss,subeq,subeqs,subge,subgt,subhi,suble,subls,sublt,submi,subne,subs,svc,swp,teq,teqeq,teqne,tst,tstne,umlal,umull,label
0.001711084,0,0.204721474,0.000979397,0.001463048,0.004632985,0.000999846,0.000975365,0.000731524,0.00105544,0.001463048,0.000261662,0.003901461,0.004899328,0,0.019263465,0,0.000349878,0.001244645,0,0.000734547,0,0.00026386,0,0.000734547,0,0.005364509,0.004030786,0.002757906,0.070470143,0.011704384,0.008290605,0.008046764,0.004876827,0,0.000534402,0,0,0.000244849,0.169080845,0.009997494,0.0005104,0.000525516,0,0.000289678,0.001463048,0.015362004,0.01463048,0,0.082174527,0.001713944,0,0,0,0,0,0,0,0,0,0,0,0.018456755,0,0,0,0.195174877,0.001950731,0.000244849,0,0,0.000262758,0,0.002438413,0,0.005120668,0,0,0.004522563,0,0,0.001463048,0.000358331,0.00497858,0.038398536,0.00026386,0.000794904,0,0,0.007000838,0,0.00026386,0.000499923,0.520395624,0.071069113,0,0,0,0.005364509,0.000525516,0,0.000491724,0.001059872,0.00026386,0.001244645,0,0,0.000358331,0.00026386,0.000731524,0,0.000495803,0.00026386,0.003901461,0,0,0,0,0.000477916,0.00148741,0.000489698,0.000489698,0.728299297,0.005608351,0.00365762,0.020482671,0,0.001706889,0.002926096,0.002448492,0.002926096,0.003917586,0.002438413,0.001085428,0.017396022,0.000487683,0.000477916,0.00063644,0.00477916,0.002682255,0.001706889,0,0,0,0,0,0,0.027154765,0.001950731,0.001219207,0,0,0.000489698,0,0,0,0.001713944,0,0.000247902,0.064130268,0.000699756,0,0.000249961,0.000356614,0,0.00131379,0,0.00052772,0.000262758,0.002194572,0.001463048,0.000493759,0.000247902,0,0.000249961,0,0,0.000452256,0,0.002110881,0.000282319,0,0.035852776,0.001224246,0.004899328,0.000250999,0,0.208964406,0.076810017,0,0,0.00034335,0.005364509,0.001082382,0,0,0.001059872,0,0.000979397,0,0,0,0.000346589,0.00026386,0.000258406,0.00026386,0.000487683,0.00026386,0.006121229,0.001219207,0,0.112861994,0,0.005608351,0,0.000262758,0,0.001713944,0.00052772,0,0.000368941,0,0,0.000244849,0.000734547,0.01658121,0.0089466,0,0.000487683,0,0.000499923,0.012192066,0.001224246,0,0,1
0.001711084,0,0.204721474,0.000979397,0.001463048,0.004632985,0.000999846,0.000975365,0.000731524,0.00105544,0.001463048,0.000261662,0.003901461,0.004899328,0,0.019263465,0,0.000349878,0.001244645,0,0.000734547,0,0.00026386,0,0.000734547,0,0.005364509,0.004030786,0.002757906,0.070470143,0.011704384,0.008290605,0.008046764,0.004876827,0,0.000534402,0,0,0.000244849,0.169080845,0.009997494,0.0005104,0.000525516,0,0.000289678,0.001463048,0.015362004,0.01463048,0,0.082174527,0.001713944,0,0,0,0,0,0,0,0,0,0,0,0.018456755,0,0,0,0.195174877,0.001950731,0.000244849,0,0,0.000262758,0,0.002438413,0,0.005120668,0,0,0.004522563,0,0,0.001463048,0.000358331,0.00497858,0.038398536,0.00026386,0.000794904,0,0,0.007000838,0,0.00026386,0.000499923,0.520395624,0.071069113,0,0,0,0.005364509,0.000525516,0,0.000491724,0.001059872,0.00026386,0.001244645,0,0,0.000358331,0.00026386,0.000731524,0,0.000495803,0.00026386,0.003901461,0,0,0,0,0.000477916,0.00148741,0.000489698,0.000489698,0.728299297,0.005608351,0.00365762,0.020482671,0,0.001706889,0.002926096,0.002448492,0.002926096,0.003917586,0.002438413,0.001085428,0.017396022,0.000487683,0.000477916,0.00063644,0.00477916,0.002682255,0.001706889,0,0,0,0,0,0,0.027154765,0.001950731,0.001219207,0,0,0.000489698,0,0,0,0.001713944,0,0.000247902,0.064130268,0.000699756,0,0.000249961,0.000356614,0,0.00131379,0,0.00052772,0.000262758,0.002194572,0.001463048,0.000493759,0.000247902,0,0.000249961,0,0,0.000452256,0,0.002110881,0.000282319,0,0.035852776,0.001224246,0.004899328,0.000250999,0,0.208964406,0.076810017,0,0,0.00034335,0.005364509,0.001082382,0,0,0.001059872,0,0.000979397,0,0,0,0.000346589,0.00026386,0.000258406,0.00026386,0.000487683,0.00026386,0.006121229,0.001219207,0,0.112861994,0,0.005608351,0,0.000262758,0,0.001713944,0.00052772,0,0.000368941,0,0,0.000244849,0.000734547,0.01658121,0.0089466,0,0.000487683,0,0.000499923,0.012192066,0.001224246,0,0,1
0.001711084,0,0.204721474,0.000979397,0.001463048,0.004632985,0.000999846,0.000975365,0.000731524,0.00105544,0.001463048,0.000261662,0.003901461,0.004899328,0,0.019263465,0,0.000349878,0.001244645,0,0.000734547,0,0.00026386,0,0.000734547,0,0.005364509,0.004030786,0.002757906,0.070470143,0.011704384,0.008290605,0.008046764,0.004876827,0,0.000534402,0,0,0.000244849,0.169080845,0.009997494,0.0005104,0.000525516,0,0.000289678,0.001463048,0.015362004,0.01463048,0,0.082174527,0.001713944,0,0,0,0,0,0,0,0,0,0,0,0.018456755,0,0,0,0.195174877,0.001950731,0.000244849,0,0,0.000262758,0,0.002438413,0,0.005120668,0,0,0.004522563,0,0,0.001463048,0.000358331,0.00497858,0.038398536,0.00026386,0.000794904,0,0,0.007000838,0,0.00026386,0.000499923,0.520395624,0.071069113,0,0,0,0.005364509,0.000525516,0,0.000491724,0.001059872,0.00026386,0.001244645,0,0,0.000358331,0.00026386,0.000731524,0,0.000495803,0.00026386,0.003901461,0,0,0,0,0.000477916,0.00148741,0.000489698,0.000489698,0.728299297,0.005608351,0.00365762,0.020482671,0,0.001706889,0.002926096,0.002448492,0.002926096,0.003917586,0.002438413,0.001085428,0.017396022,0.000487683,0.000477916,0.00063644,0.00477916,0.002682255,0.001706889,0,0,0,0,0,0,0.027154765,0.001950731,0.001219207,0,0,0.000489698,0,0,0,0.001713944,0,0.000247902,0.064130268,0.000699756,0,0.000249961,0.000356614,0,0.00131379,0,0.00052772,0.000262758,0.002194572,0.001463048,0.000493759,0.000247902,0,0.000249961,0,0,0.000452256,0,0.002110881,0.000282319,0,0.035852776,0.001224246,0.004899328,0.000250999,0,0.208964406,0.076810017,0,0,0.00034335,0.005364509,0.001082382,0,0,0.001059872,0,0.000979397,0,0,0,0.000346589,0.00026386,0.000258406,0.00026386,0.000487683,0.00026386,0.006121229,0.001219207,0,0.112861994,0,0.005608351,0,0.000262758,0,0.001713944,0.00052772,0,0.000368941,0,0,0.000244849,0.000734547,0.01658121,0.0089466,0,0.000487683,0,0.000499923,0.012192066,0.001224246,0,0,1
0.003099106,0.001776735,0.254366047,0.000354776,0.000706631,0.006359674,0.000362183,0.001059946,0.000706631,0.000955804,0.001766576,0.000379136,0.006712989,0.005709992,0,0.024555409,0,0,0.000721374,0.000481676,0.000532163,0.000257124,0.000191161,0,0.000886939,0.000778809,0.006359674,0.004303474,0.004149778,0.08373571,0.010069484,0.007772935,0.009362854,0.008832881,0.000320058,0.001161487,0.000640116,0.000320058,0.000177388,0.169526133,0.012012718,0.001479093,0.000380725,0,0.000209865,0.002473207,0.015899185,0.012189376,0.000908265,0.083559052,0.000886939,0.127703225,0.000331591,0.000643842,0.003200582,0.000331591,0.000663182,0.000331591,0.000331591,0,0,0.005794582,0.017982373,0.000320058,0.000259603,0.000320058,0.19350263,0.000706631,0.000177388,0.000516717,0.000519206,0.000190362,0,0.001943234,0.000259603,0.006889647,0.000760437,0.000289891,0,0.000257124,0,0.001059946,0,0.000180344,0.03550366,0.000191161,0.00057589,0.000454133,0.000257124,0.010604989,0.000625648,0.000191161,0.000181091,0.533630763,0.058865375,0,0.000981182,0,0.003886468,0.000380725,0.001287685,0.000356243,0.000767853,0.000191161,0.000721374,0.024324424,0.000511799,0,0.000191161,0.001589919,0.000329608,0.000538798,0.000191161,0.005299729,0.000735886,0.000643842,0.001931527,0.001931527,0,0.000897996,0.000354776,0.000354776,0.688402128,0.004946413,0.005299729,0.020668941,0.000778809,0.001236603,0.003179837,0.002306041,0.003179837,0.007450286,0.00300318,0.000524245,0.019826719,0.000353315,0,0.003227605,0,0.003533152,0.002296549,0.000259603,0.000259603,0,0.001038412,0.001298015,0.000321921,0.030431708,0.002649864,0.001766576,0.000519206,0.000259603,0.000709551,0.000320058,0.000259603,0,0.002128653,0.001557618,0.004489981,0.079142612,0,0,0.000181091,0,0.000519206,0.000761449,0.000259603,0.000191161,0.000380725,0.001059946,0.002296549,0.002325161,0.000897996,0.000259603,0.000543274,0.001038412,0.002652726,0,0.000826142,0.000955804,0.000818136,0,0.035349964,0.000886939,0.006327289,0.001272901,0,0.221936297,0.046990926,0.001368485,0,0,0.006183017,0.000980202,0.002253448,0,0.000767853,0.000625648,0.000886939,0.027525006,0.002502593,0.000245296,0,0.000191161,0.000374419,0.000191161,0.000529973,0.000191161,0.005499021,0.000883288,0.000965764,0.099748377,0.000259603,0.002826522,0,0.000951812,0.000259603,0.001241714,0.000191161,0,0,0.000329608,0,0.000177388,0.000886939,0.020668941,0.008950798,0,0.003886468,0.001298015,0.001448732,0.013955952,0.000886939,0.000994772,0.001287685,1
0.003099106,0.001776735,0.254366047,0.000354776,0.000706631,0.006359674,0.000362183,0.001059946,0.000706631,0.000955804,0.001766576,0.000379136,0.006712989,0.005709992,0,0.024555409,0,0,0.000721374,0.000481676,0.000532163,0.000257124,0.000191161,0,0.000886939,0.000778809,0.006359674,0.004303474,0.004149778,0.08373571,0.010069484,0.007772935,0.009362854,0.008832881,0.000320058,0.001161487,0.000640116,0.000320058,0.000177388,0.169526133,0.012012718,0.001479093,0.000380725,0,0.000209865,0.002473207,0.015899185,0.012189376,0.000908265,0.083559052,0.000886939,0.127703225,0.000331591,0.000643842,0.003200582,0.000331591,0.000663182,0.000331591,0.000331591,0,0,0.005794582,0.017982373,0.000320058,0.000259603,0.000320058,0.19350263,0.000706631,0.000177388,0.000516717,0.000519206,0.000190362,0,0.001943234,0.000259603,0.006889647,0.000760437,0.000289891,0,0.000257124,0,0.001059946,0,0.000180344,0.03550366,0.000191161,0.00057589,0.000454133,0.000257124,0.010604989,0.000625648,0.000191161,0.000181091,0.533630763,0.058865375,0,0.000981182,0,0.003886468,0.000380725,0.001287685,0.000356243,0.000767853,0.000191161,0.000721374,0.024324424,0.000511799,0,0.000191161,0.001589919,0.000329608,0.000538798,0.000191161,0.005299729,0.000735886,0.000643842,0.001931527,0.001931527,0,0.000897996,0.000354776,0.000354776,0.688402128,0.004946413,0.005299729,0.020668941,0.000778809,0.001236603,0.003179837,0.002306041,0.003179837,0.007450286,0.00300318,0.000524245,0.019826719,0.000353315,0,0.003227605,0,0.003533152,0.002296549,0.000259603,0.000259603,0,0.001038412,0.001298015,0.000321921,0.030431708,0.002649864,0.001766576,0.000519206,0.000259603,0.000709551,0.000320058,0.000259603,0,0.002128653,0.001557618,0.004489981,0.079142612,0,0,0.000181091,0,0.000519206,0.000761449,0.000259603,0.000191161,0.000380725,0.001059946,0.002296549,0.002325161,0.000897996,0.000259603,0.000543274,0.001038412,0.002652726,0,0.000826142,0.000955804,0.000818136,0,0.035349964,0.000886939,0.006327289,0.001272901,0,0.221936297,0.046990926,0.001368485,0,0,0.006183017,0.000980202,0.002253448,0,0.000767853,0.000625648,0.000886939,0.027525006,0.002502593,0.000245296,0,0.000191161,0.000374419,0.000191161,0.000529973,0.000191161,0.005499021,0.000883288,0.000965764,0.099748377,0.000259603,0.002826522,0,0.000951812,0.000259603,0.001241714,0.000191161,0,0,0.000329608,0,0.000177388,0.000886939,0.020668941,0.008950798,0,0.003886468,0.001298015,0.001448732,0.013955952,0.000886939,0.000994772,0.001287685,1
0.003099106,0.001776735,0.254366047,0.000354776,0.000706631,0.006359674,0.000362183,0.001059946,0.000706631,0.000955804,0.001766576,0.000379136,0.006712989,0.005709992,0,0.024555409,0,0,0.000721374,0.000481676,0.000532163,0.000257124,0.000191161,0,0.000886939,0.000778809,0.006359674,0.004303474,0.004149778,0.08373571,0.010069484,0.007772935,0.009362854,0.008832881,0.000320058,0.001161487,0.000640116,0.000320058,0.000177388,0.169526133,0.012012718,0.001479093,0.000380725,0,0.000209865,0.002473207,0.015899185,0.012189376,0.000908265,0.083559052,0.000886939,0.127703225,0.000331591,0.000643842,0.003200582,0.000331591,0.000663182,0.000331591,0.000331591,0,0,0.005794582,0.017982373,0.000320058,0.000259603,0.000320058,0.19350263,0.000706631,0.000177388,0.000516717,0.000519206,0.000190362,0,0.001943234,0.000259603,0.006889647,0.000760437,0.000289891,0,0.000257124,0,0.001059946,0,0.000180344,0.03550366,0.000191161,0.00057589,0.000454133,0.000257124,0.010604989,0.000625648,0.000191161,0.000181091,0.533630763,0.058865375,0,0.000981182,0,0.003886468,0.000380725,0.001287685,0.000356243,0.000767853,0.000191161,0.000721374,0.024324424,0.000511799,0,0.000191161,0.001589919,0.000329608,0.000538798,0.000191161,0.005299729,0.000735886,0.000643842,0.001931527,0.001931527,0,0.000897996,0.000354776,0.000354776,0.688402128,0.004946413,0.005299729,0.020668941,0.000778809,0.001236603,0.003179837,0.002306041,0.003179837,0.007450286,0.00300318,0.000524245,0.019826719,0.000353315,0,0.003227605,0,0.003533152,0.002296549,0.000259603,0.000259603,0,0.001038412,0.001298015,0.000321921,0.030431708,0.002649864,0.001766576,0.000519206,0.000259603,0.000709551,0.000320058,0.000259603,0,0.002128653,0.001557618,0.004489981,0.079142612,0,0,0.000181091,0,0.000519206,0.000761449,0.000259603,0.000191161,0.000380725,0.001059946,0.002296549,0.002325161,0.000897996,0.000259603,0.000543274,0.001038412,0.002652726,0,0.000826142,0.000955804,0.000818136,0,0.035349964,0.000886939,0.006327289,0.001272901,0,0.221936297,0.046990926,0.001368485,0,0,0.006183017,0.000980202,0.002253448,0,0.000767853,0.000625648,0.000886939,0.027525006,0.002502593,0.000245296,0,0.000191161,0.000374419,0.000191161,0.000529973,0.000191161,0.005499021,0.000883288,0.000965764,0.099748377,0.000259603,0.002826522,0,0.000951812,0.000259603,0.001241714,0.000191161,0,0,0.000329608,0,0.000177388,0.000886939,0.020668941,0.008950798,0,0.003886468,0.001298015,0.001448732,0.013955952,0.000886939,0.000994772,0.001287685,1
0.003099106,0.001776735,0.254366047,0.000354776,0.000706631,0.006359674,0.000362183,0.001059946,0.000706631,0.000955804,0.001766576,0.000379136,0.006712989,0.005709992,0,0.024555409,0,0,0.000721374,0.000481676,0.000532163,0.000257124,0.000191161,0,0.000886939,0.000778809,0.006359674,0.004303474,0.004149778,0.08373571,0.010069484,0.007772935,0.009362854,0.008832881,0.000320058,0.001161487,0.000640116,0.000320058,0.000177388,0.169526133,0.012012718,0.001479093,0.000380725,0,0.000209865,0.002473207,0.015899185,0.012189376,0.000908265,0.083559052,0.000886939,0.127703225,0.000331591,0.000643842,0.003200582,0.000331591,0.000663182,0.000331591,0.000331591,0,0,0.005794582,0.017982373,0.000320058,0.000259603,0.000320058,0.19350263,0.000706631,0.000177388,0.000516717,0.000519206,0.000190362,0,0.001943234,0.000259603,0.006889647,0.000760437,0.000289891,0,0.000257124,0,0.001059946,0,0.000180344,0.03550366,0.000191161,0.00057589,0.000454133,0.000257124,0.010604989,0.000625648,0.000191161,0.000181091,0.533630763,0.058865375,0,0.000981182,0,0.003886468,0.000380725,0.001287685,0.000356243,0.000767853,0.000191161,0.000721374,0.024324424,0.000511799,0,0.000191161,0.001589919,0.000329608,0.000538798,0.000191161,0.005299729,0.000735886,0.000643842,0.001931527,0.001931527,0,0.000897996,0.000354776,0.000354776,0.688402128,0.004946413,0.005299729,0.020668941,0.000778809,0.001236603,0.003179837,0.002306041,0.003179837,0.007450286,0.00300318,0.000524245,0.019826719,0.000353315,0,0.003227605,0,0.003533152,0.002296549,0.000259603,0.000259603,0,0.001038412,0.001298015,0.000321921,0.030431708,0.002649864,0.001766576,0.000519206,0.000259603,0.000709551,0.000320058,0.000259603,0,0.002128653,0.001557618,0.004489981,0.079142612,0,0,0.000181091,0,0.000519206,0.000761449,0.000259603,0.000191161,0.000380725,0.001059946,0.002296549,0.002325161,0.000897996,0.000259603,0.000543274,0.001038412,0.002652726,0,0.000826142,0.000955804,0.000818136,0,0.035349964,0.000886939,0.006327289,0.001272901,0,0.221936297,0.046990926,0.001368485,0,0,0.006183017,0.000980202,0.002253448,0,0.000767853,0.000625648,0.000886939,0.027525006,0.002502593,0.000245296,0,0.000191161,0.000374419,0.000191161,0.000529973,0.000191161,0.005499021,0.000883288,0.000965764,0.099748377,0.000259603,0.002826522,0,0.000951812,0.000259603,0.001241714,0.000191161,0,0,0.000329608,0,0.000177388,0.000886939,0.020668941,0.008950798,0,0.003886468,0.001298015,0.001448732,0.013955952,0.000886939,0.000994772,0.001287685,1
0.006044312,0.003176469,0.199239529,0.001153222,0.00137817,0.0045939,0.00047092,0.00091878,0.000689085,0.00099421,0.00137817,0.000492963,0.003904815,0.009029537,0,0.021821026,0,0.00032958,0.001172438,0,0.000691933,0.00033432,0.000248552,0,0.000691933,0.001012629,0.00597207,0.00419662,0.003597103,0.07097576,0.012173836,0.008958106,0.008039326,0.006661155,0,0.001258498,0,0,0.000230644,0.174259648,0.011255056,0.000961578,0.000495029,0,0.000272872,0.00137817,0.014470786,0.014930176,0.000295238,0.08429807,0.002075799,0,0,0,0,0,0,0,0,0,0,0,0.017985514,0,0.000337543,0,0.192245162,0.00183756,0.000230644,0.000671849,0.000675086,0.000247514,0,0.00229695,0.000337543,0.008039326,0.00032958,0.000376924,0,0.00033432,0,0.00137817,0.000337543,0.004689751,0.039967809,0.000497105,0.000748788,0.000590476,0.00033432,0.007194206,0,0.000497105,0.00070638,0.514585543,0.067345758,0,0,0,0.00505329,0.000495029,0,0.000463197,0.000998384,0.000248552,0.001172438,0,0.000332727,0.000337543,0.000248552,0.00091878,0,0.000700559,0.000248552,0.003904815,0,0,0,0,0,0.001401119,0.000461289,0.000461289,0.735207849,0.005742375,0.005742375,0.023428892,0.001012629,0.00183756,0.00275634,0.002537088,0.00321573,0.004151599,0.00367512,0,0.01878487,0.00045939,0,0.004396459,0,0.006201765,0.00183756,0.000337543,0.000337543,0,0.001350172,0.001687715,0,0.033373121,0.00321573,0.00137817,0.000675086,0.000337543,0.000922578,0,0.000337543,0,0.002075799,0.002025257,0.005604475,0.063395824,0.00065916,0,0.00023546,0.000335925,0.000675086,0.001237571,0.000337543,0.000497105,0.000742543,0.002067255,0.00137817,0.001860454,0.001167599,0.000337543,0.00070638,0.001350172,0,0,0,0.001988419,0,0,0.035771189,0.001153222,0.00501641,0.000236437,0,0.204235505,0.073043015,0,0,0.000323431,0.00505329,0.001019588,0,0.000521468,0.000998384,0,0.000922578,0,0,0,0.000326482,0.000248552,0.000243415,0.000248552,0.00091878,0.000745657,0.006227398,0.001148475,0,0.108112924,0.000337543,0.007120546,0,0.000742543,0.000337543,0.001614511,0.000497105,0,0.000347537,0,0,0.000230644,0.000922578,0.019294381,0.008427568,0,0.00505329,0.001687715,0.0023546,0.013092616,0.001153222,0,0,1
0.006044312,0.003176469,0.199239529,0.001153222,0.00137817,0.0045939,0.00047092,0.00091878,0.000689085,0.00099421,0.00137817,0.000492963,0.003904815,0.009029537,0,0.021821026,0,0.00032958,0.001172438,0,0.000691933,0.00033432,0.000248552,0,0.000691933,0.001012629,0.00597207,0.00419662,0.003597103,0.07097576,0.012173836,0.008958106,0.008039326,0.006661155,0,0.001258498,0,0,0.000230644,0.174259648,0.011255056,0.000961578,0.000495029,0,0.000272872,0.00137817,0.014470786,0.014930176,0.000295238,0.08429807,0.002075799,0,0,0,0,0,0,0,0,0,0,0,0.017985514,0,0.000337543,0,0.192245162,0.00183756,0.000230644,0.000671849,0.000675086,0.000247514,0,0.00229695,0.000337543,0.008039326,0.00032958,0.000376924,0,0.00033432,0,0.00137817,0.000337543,0.004689751,0.039967809,0.000497105,0.000748788,0.000590476,0.00033432,0.007194206,0,0.000497105,0.00070638,0.514585543,0.067345758,0,0,0,0.00505329,0.000495029,0,0.000463197,0.000998384,0.000248552,0.001172438,0,0.000332727,0.000337543,0.000248552,0.00091878,0,0.000700559,0.000248552,0.003904815,0,0,0,0,0,0.001401119,0.000461289,0.000461289,0.735207849,0.005742375,0.005742375,0.023428892,0.001012629,0.00183756,0.00275634,0.002537088,0.00321573,0.004151599,0.00367512,0,0.01878487,0.00045939,0,0.004396459,0,0.006201765,0.00183756,0.000337543,0.000337543,0,0.001350172,0.001687715,0,0.033373121,0.00321573,0.00137817,0.000675086,0.000337543,0.000922578,0,0.000337543,0,0.002075799,0.002025257,0.005604475,0.063395824,0.00065916,0,0.00023546,0.000335925,0.000675086,0.001237571,0.000337543,0.000497105,0.000742543,0.002067255,0.00137817,0.001860454,0.001167599,0.000337543,0.00070638,0.001350172,0,0,0,0.001988419,0,0,0.035771189,0.001153222,0.00501641,0.000236437,0,0.204235505,0.073043015,0,0,0.000323431,0.00505329,0.001019588,0,0.000521468,0.000998384,0,0.000922578,0,0,0,0.000326482,0.000248552,0.000243415,0.000248552,0.00091878,0.000745657,0.006227398,0.001148475,0,0.108112924,0.000337543,0.007120546,0,0.000742543,0.000337543,0.001614511,0.000497105,0,0.000347537,0,0,0.000230644,0.000922578,0.019294381,0.008427568,0,0.00505329,0.001687715,0.0023546,0.013092616,0.001153222,0,0,1
0.006173951,0.003244598,0.201063324,0.001177956,0.001407729,0.004692431,0.00048102,0.000938486,0.000703865,0.001015533,0.001407729,0.000503536,0.003988566,0.009223203,0,0.022289045,0,0.000336649,0.001197584,0,0.000706774,0.00034149,0.000253883,0,0.000706774,0.001034348,0.00610016,0.004286629,0.003674254,0.072028808,0.012434941,0.008680996,0.008211753,0.006804024,0,0.00128549,0,0,0.000235591,0.169628043,0.010088726,0.000982202,0.000505646,0,0.000278725,0.001407729,0.014781156,0.015015778,0.00030157,0.084229127,0.002120321,0,0,0,0,0,0,0,0,0,0,0,0.018371268,0,0.000344783,0,0.192490066,0.001876972,0.000235591,0.000686259,0.000689565,0.000252823,0,0.002346215,0.000344783,0.008211753,0.000336649,0.000385008,0,0.00034149,0,0.001407729,0.000344783,0.004790337,0.040620915,0.000507767,0.000764848,0.00060314,0.00034149,0.007144382,0,0.000507767,0.000721531,0.510925382,0.068790193,0,0,0,0.005161674,0.000505646,0,0.000473131,0.001019797,0.000253883,0.001197584,0,0.000339864,0.000344783,0.000253883,0.000938486,0,0.000715585,0.000253883,0.003988566,0,0,0,0,0,0.00143117,0.000471183,0.000471183,0.737300231,0.005865538,0.005865538,0.023931395,0.001034348,0.001876972,0.002815458,0.002591504,0.003284701,0.004240642,0.003753944,0,0.019187769,0.000469243,0,0.004490755,0,0.006334781,0.001876972,0.000344783,0.000344783,0,0.00137913,0.001723913,0,0.034088909,0.003284701,0.001407729,0.000689565,0.000344783,0.000942365,0,0.000344783,0,0.002120321,0.002068695,0.00572468,0.06475554,0.000673298,0,0.00024051,0.00034313,0.000689565,0.001264115,0.000344783,0.000507767,0.000758469,0.002111594,0.001407729,0.001900357,0.001192642,0.000344783,0.000721531,0.00137913,0,0,0,0.002031067,0,0,0.036334286,0.001177956,0.004714082,0.000241508,0,0.204737578,0.07390578,0,0,0.000330368,0.005161674,0.001041456,0,0.000532652,0.001019797,0,0.000942365,0,0,0,0.000333484,0.000253883,0.000248636,0.000253883,0.000938486,0.00076165,0.006360964,0.001173108,0,0.109615234,0.000344783,0.007273267,0,0.000758469,0.000344783,0.001649139,0.000507767,0,0.000354991,0,0,0.000235591,0.000942365,0.019708208,0.008608323,0,0.005161674,0.001723913,0.002405102,0.013373427,0.001177956,0,0,1
0.001916938,0,0.202494107,0.001097224,0.001639062,0.000819531,0.000280033,0.000273177,0.000546354,0,0.000819531,0,0.001912239,0.005011465,0,0.0177565,0.00060606,0.000391971,0.000557753,0,0.000822918,0,0,0,0.000548612,0,0.003824477,0.004040375,0.003089699,0.056547624,0.011746608,0.006829423,0.006829423,0.004370831,0,0,0,0,0.000274306,0.164704714,0.007375777,0.000571804,0,0,0.000324528,0.000819531,0.015844262,0.013658846,0,0.068840586,0.001645836,0,0,0,0,0,0,0,0,0,0,0,0.019726539,0,0,0,0.159000654,0.002185415,0.000274306,0,0,0,0,0.001639062,0,0.005190362,0,0,0,0,0,0.001639062,0.000401441,0.005298657,0.036838717,0,0.000890535,0,0,0.005941729,0,0,0.000560067,0.530715188,0.061080969,0,0,0,0.002185415,0,0,0.000550881,0.001187381,0,0.001394384,0,0,0,0,0.000273177,0,0.000555452,0,0.003004946,0,0,0,0,0,0.001388629,0.000274306,0.000548612,0.735110648,0.006009892,0.003278123,0.011746608,0,0.000546354,0.000273177,0.00137153,0.000819531,0.002194448,0.001092708,0,0.011645788,0.000546354,0,0.000713007,0,0.003004946,0.001912239,0,0,0,0,0,0,0.026856613,0.002185415,0.000273177,0,0,0.000548612,0,0,0,0.000822918,0,0.000277726,0.07375777,0.000783941,0,0.000280033,0.000399516,0,0,0,0,0,0.002185415,0.001092708,0.000553161,0.000277726,0,0.000280033,0,0,0,0,0.002364832,0,0,0.034462025,0.00137153,0.0040569,0,0,0.204633129,0.076216363,0.000352696,0.00060606,0.000384657,0.002458592,0,0,0,0.001187381,0,0.001097224,0,0,0,0.000388286,0,0,0,0.000546354,0,0.003840284,0.000819531,0,0.117883893,0,0.006283069,0,0,0,0.001920142,0,0,0,0,0,0.000274306,0.000274306,0.015297908,0.010022931,0,0.000546354,0,0.000560067,0.008468485,0.00137153,0,0,1
